29/09/2019,"Reference: AT192730007000010015719"," 10,97","PUBLIX #1061 000001061 ATLANTA","11.68 USD COMM.FEE 0.22 EINKAUF: REFER TO RECEIPT ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 30/09/2019 Referenzwechselkurs 1.0865 Entgelt in &#8364; 0,22  EINKAUF: REFER TO RECEIPT ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
30/09/2019,"Reference: AT192730007000010015496"," -502,83","AIRBNB SAN FRANCISCO","535.02 USD COMM.FEE 9.86 Buchungsdatum 30/09/2019 Referenzwechselkurs 1.0853 Entgelt in &#8364; 9,86",
30/09/2019,"Reference: AT192740007000010032651"," 798,23","AIRBNB * HMAFDXQ3Y2 SAN FRANCISCO","849.33 USD COMM.FEE 15.65 Buchungsdatum 30/09/2019 Referenzwechselkurs 1.0853 Entgelt in &#8364; 15,65",
02/10/2019,"Reference: AT192770015000010018085"," 6,76","HILTON DISNEY RESTRNT H ORLANDO","7.19 USD COMM.FEE 0.13 Buchungsdatum 03/10/2019 Referenzwechselkurs 1.0845 Entgelt in &#8364; 0,13",
02/10/2019,"Reference: AT192760010000010041464"," 33,66","RAGLAN ROAD IRISH PUB 0 LAKE BUENA VI","35.80 USD COMM.FEE 0.66 EINKAUF: FOOD/BEVERAGE ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 03/10/2019 Referenzwechselkurs 1.0848 Entgelt in &#8364; 0,66  EINKAUF: FOOD/BEVERAGE ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
02/10/2019,"Reference: AT192760010000010040022"," 131,24","SPIRIT AIRLINES SOUTH FLORIDA","139.59 USD COMM.FEE 2.57 Flugstrecke: ATLANTA HARTSFIELD Abflug:01/11/19 Von: NEW ORLEANS INTERN Fluglinie: NK Klasse: U Nach: ATLANTA HARTSFIELD Fluglinie: NK Klasse: R Flugschein Nummer: Y9SHUY Fluggast: PADMAKUMARAMALLIKAARACHCH Buchungsdatum 03/10/2019 Referenzwechselkurs 1.0849 Entgelt in &#8364; 2,57  Flugstrecke: ATLANTA HARTSFIELD Abflug:01/11/19 Von: NEW ORLEANS INTERN Fluglinie: NK Klasse: U Nach: ATLANTA HARTSFIELD Fluglinie: NK Klasse: R Flugschein Nummer: Y9SHUY Fluggast: PADMAKUMARAMALLIKAARACHCH",
02/10/2019,"Reference: AT192760010000010040188"," 9,23","Varsity Term C ATL 1549 Atlanta","9.82 USD COMM.FEE 0.18 Buchungsdatum 03/10/2019 Referenzwechselkurs 1.0851 Entgelt in &#8364; 0,18",
04/10/2019,"Reference: AT192780006000010018961"," 11,05","1931 ASIAN CHAO ORIENTA ORLANDO","11.82 USD COMM.FEE 0.22 Buchungsdatum 05/10/2019 Referenzwechselkurs 1.0914 Entgelt in &#8364; 0,22",
04/10/2019,"Reference: 10000000010923999767290"," -634,41","LASTSCHRIFTEINZUG - VIELEN DANK"," Buchungsdatum 04/10/2019",
05/10/2019,"Reference: AT192790021000010001407"," 17,14","UBER EATS SAN FRANCISCO","18.33 USD COMM.FEE 0.34 Buchungsdatum 06/10/2019 Referenzwechselkurs 1.0911 Entgelt in &#8364; 0,34",
05/08/2019,"Reference: AT192190009000010030459"," 181,48","SRI LANKAN AIR LINES IP COLOMBO 01","35,074.00 LKR COMM.FEE 3.56 Buchungsdatum 07/08/2019 Referenzwechselkurs 197.1335 Entgelt in &#8364; 3,56",
07/08/2019,"Reference: AT192190009000010031871"," 4,13","GOJEK SINGAPORE","6.20 SGD COMM.FEE 0.08 HAENDLER: TRANSPORTATION SERVICES EINKAUF: c1d69863da6841cfa28 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 07/08/2019 Referenzwechselkurs 1.5309 Entgelt in &#8364; 0,08  HAENDLER: TRANSPORTATION SERVICES EINKAUF: c1d69863da6841cfa28 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
10/08/2019,"Reference: AT192240007000010012783"," 4,62","GRABTAXI (THAILAND) CO. SINGAPORE","155.00 THB COMM.FEE 0.09 Buchungsdatum 11/08/2019 Referenzwechselkurs 34.2163 Entgelt in &#8364; 0,09",
10/08/2019,"Reference: AT192240007000010012784"," 4,20","GRABTAXI (THAILAND) CO. SINGAPORE","141.00 THB COMM.FEE 0.08 Buchungsdatum 11/08/2019 Referenzwechselkurs 34.2233 Entgelt in &#8364; 0,08",
11/08/2019,"Reference: AT192250016000010027638"," 6,56","GRABTAXI (THAILAND) CO. SINGAPORE","220.00 THB COMM.FEE 0.13 Buchungsdatum 12/08/2019 Referenzwechselkurs 34.2146 Entgelt in &#8364; 0,13",
12/08/2019,"Reference: AT192260011000010030542"," 5,64","GRABTAXI (THAILAND) CO. SINGAPORE","190.00 THB COMM.FEE 0.11 Buchungsdatum 13/08/2019 Referenzwechselkurs 34.358 Entgelt in &#8364; 0,11",
12/08/2019,"Reference: AT192260011000010030543"," 5,11","GRABTAXI (THAILAND) CO. SINGAPORE","172.00 THB COMM.FEE 0.10 Buchungsdatum 13/08/2019 Referenzwechselkurs 34.3313 Entgelt in &#8364; 0,10",
13/08/2019,"Reference: AT192250016000010031765"," 10,04","GOJEK SINGAPORE","15.20 SGD COMM.FEE 0.20 HAENDLER: TRANSPORTATION SERVICES EINKAUF: b4d07d1c3d53438497d ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 13/08/2019 Referenzwechselkurs 1.5447 Entgelt in &#8364; 0,20  HAENDLER: TRANSPORTATION SERVICES EINKAUF: b4d07d1c3d53438497d ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
14/08/2019,"Reference: AT192260011000010033527"," -28,43","AIRASIA BHD KLIA, SEPANG","42.80 SGD COMM.FEE 0.56 HAENDLER: Airline EINKAUF: T1BSYT2019070202850 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 14/08/2019 Referenzwechselkurs 1.5357 Entgelt in &#8364; 0,56  HAENDLER: Airline EINKAUF: T1BSYT2019070202850 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
16/08/2019,"Reference: AT192300007000010011050"," 16,05","GPAY NETWORK (S) PTE LT SINGAPORE","24.00 SGD COMM.FEE 0.31 Buchungsdatum 17/08/2019 Referenzwechselkurs 1.5248 Entgelt in &#8364; 0,31",
16/08/2019,"Reference: AT192300007000010011044"," 3,51","GPAY NETWORK ASIA PTE L SINGAPORE","15,500.00 KHR COMM.FEE 0.07 Buchungsdatum 17/08/2019 Referenzwechselkurs 4505.814 Entgelt in &#8364; 0,07",
17/08/2019,"Reference: AT192310008000010011787"," 1,19","GPAY NETWORK ASIA PTE L SINGAPORE","5,300.00 KHR COMM.FEE 0.02 Buchungsdatum 18/08/2019 Referenzwechselkurs 4529.9145 Entgelt in &#8364; 0,02",
17/08/2019,"Reference: AT192310008000010011788"," 1,34","GPAY NETWORK ASIA PTE L SINGAPORE","5,900.00 KHR COMM.FEE 0.03 Buchungsdatum 18/08/2019 Referenzwechselkurs 4503.8168 Entgelt in &#8364; 0,03",
17/08/2019,"Reference: AT192310008000010011789"," 0,89","GPAY NETWORK ASIA PTE L SINGAPORE","3,900.00 KHR COMM.FEE 0.02 Buchungsdatum 18/08/2019 Referenzwechselkurs 4482.7586 Entgelt in &#8364; 0,02",
18/08/2019,"Reference: AT192320017000010031109"," 1,42","GPAY NETWORK ASIA PTE L SINGAPORE","6,300.00 KHR COMM.FEE 0.03 Buchungsdatum 19/08/2019 Referenzwechselkurs 4532.3741 Entgelt in &#8364; 0,03",
18/08/2019,"Reference: AT192320017000010031110"," 1,58","GPAY NETWORK ASIA PTE L SINGAPORE","7,000.00 KHR COMM.FEE 0.03 Buchungsdatum 19/08/2019 Referenzwechselkurs 4516.129 Entgelt in &#8364; 0,03",
19/08/2019,"Reference: AT192330017000010033565"," 1,29","GPAY NETWORK ASIA PTE L SINGAPORE","5,700.00 KHR COMM.FEE 0.03 Buchungsdatum 20/08/2019 Referenzwechselkurs 4523.8095 Entgelt in &#8364; 0,03",
19/08/2019,"Reference: AT192330017000010033566"," 1,49","GPAY NETWORK ASIA PTE L SINGAPORE","6,600.00 KHR COMM.FEE 0.03 Buchungsdatum 20/08/2019 Referenzwechselkurs 4520.5479 Entgelt in &#8364; 0,03",
20/08/2019,"Reference: AT192330017000010032401"," 11,29","GOJEK SINGAPORE","16.90 SGD COMM.FEE 0.22 HAENDLER: TRANSPORTATION SERVICES EINKAUF: 4c4cd16ff52b48beb46 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 21/08/2019 Referenzwechselkurs 1.5266 Entgelt in &#8364; 0,22  HAENDLER: TRANSPORTATION SERVICES EINKAUF: 4c4cd16ff52b48beb46 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
20/08/2019,"Reference: AT192330017000010032402"," 12,36","GOJEK SINGAPORE","18.50 SGD COMM.FEE 0.24 HAENDLER: TRANSPORTATION SERVICES EINKAUF: 1fe93574c4cb427598c ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 21/08/2019 Referenzwechselkurs 1.5264 Entgelt in &#8364; 0,24  HAENDLER: TRANSPORTATION SERVICES EINKAUF: 1fe93574c4cb427598c ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
25/08/2019,"Reference: AT192370022000010001472"," 44,12","BE DUTY FREE-KLIA2 SEPANG","200.00 MYR COMM.FEE 0.87 Buchungsdatum 25/08/2019 Referenzwechselkurs 4.6243 Entgelt in &#8364; 0,87",
25/08/2019,"Reference: AT192370022000010001475"," 84,18","BE DUTY FREE-KLIA2 SEPANG","381.60 MYR COMM.FEE 1.65 Buchungsdatum 25/08/2019 Referenzwechselkurs 4.6238 Entgelt in &#8364; 1,65",
25/08/2019,"Reference: AT192370022000010001473"," 31,76","ERAMAN RETAIL-KLIA2 SEPANG","144.00 MYR COMM.FEE 0.62 Buchungsdatum 25/08/2019 Referenzwechselkurs 4.6243 Entgelt in &#8364; 0,62",
25/08/2019,"Reference: AT192370022000010001474"," 68,16","ERAMAN RETAIL-KLIA2 SEPANG","309.00 MYR COMM.FEE 1.34 Buchungsdatum 25/08/2019 Referenzwechselkurs 4.6244 Entgelt in &#8364; 1,34",
25/08/2019,"Reference: AT192390007000010032201"," 144,00","FLEMINGO ARRIVAL LOUNGE KATUNAYAKE","156.00 USD COMM.FEE 2.82 Buchungsdatum 27/08/2019 Referenzwechselkurs 1.105 Entgelt in &#8364; 2,82",
25/08/2019,"Reference: AT192370009000010010731"," 10,94","GOJEK SINGAPORE","16.40 SGD COMM.FEE 0.21 HAENDLER: TRANSPORTATION SERVICES EINKAUF: 8708ba0a95064e2f8f4 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 25/08/2019 Referenzwechselkurs 1.5284 Entgelt in &#8364; 0,21  HAENDLER: TRANSPORTATION SERVICES EINKAUF: 8708ba0a95064e2f8f4 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
03/09/2019,"Reference: 10000000010822999732550"," -1510,04","LASTSCHRIFTEINZUG - VIELEN DANK"," Buchungsdatum 03/09/2019",
05/09/2019,"Reference: AT192480023000010002048"," -8,79","AIRASIA AK AX - EC SEPANG","39.71 MYR COMM.FEE 0.17 Buchungsdatum 05/09/2019 Referenzwechselkurs 4.6067 Entgelt in &#8364; 0,17",
15/07/2019,"Reference: AT191960007000010014640"," 61,78","AIRASIA BHD SELANGOR, MALAY","92.00 SGD COMM.FEE 1.21 HAENDLER: airline EINKAUF: MTLKJZ2019071506007 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 15/07/2019 Referenzwechselkurs 1.5189 Entgelt in &#8364; 1,21  HAENDLER: airline EINKAUF: MTLKJZ2019071506007 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
15/07/2019,"Reference: AT191970007000010031161"," 126,93","JETSTARASIA AUSTRALIA AUSTRALIA","189.01 SGD COMM.FEE 2.49 Flugstrecke: SINGAPORE CHANGI A Abflug:16/08/19 Von: SIEM REAP Fluglinie: 3K Klasse: 00 Nach: SINGAPORE CHANGI A Fluglinie: 3K Klasse: 00 Flugschein Nummer: PWPLPE Fluggast: D PADMAKUMARAMALLIKAARACH Buchungsdatum 15/07/2019 Referenzwechselkurs 1.5189 Entgelt in &#8364; 2,49  Flugstrecke: SINGAPORE CHANGI A Abflug:16/08/19 Von: SIEM REAP Fluglinie: 3K Klasse: 00 Nach: SINGAPORE CHANGI A Fluglinie: 3K Klasse: 00 Flugschein Nummer: PWPLPE Fluggast: D PADMAKUMARAMALLIKAARACH",
15/07/2019,"Reference: AT191970007000010031162"," 112,43","JETSTARASIA AUSTRALIA AUSTRALIA","167.41 SGD COMM.FEE 2.20 Flugstrecke: SINGAPORE CHANGI A Abflug:21/08/19 Von: YANGON Fluglinie: 3K Klasse: 00 Nach: SINGAPORE CHANGI A Fluglinie: 3K Klasse: 00 Flugschein Nummer: BCBHPY Fluggast: D PADMAKUMARAMALLIKAARACH Buchungsdatum 15/07/2019 Referenzwechselkurs 1.5187 Entgelt in &#8364; 2,20  Flugstrecke: SINGAPORE CHANGI A Abflug:21/08/19 Von: YANGON Fluglinie: 3K Klasse: 00 Nach: SINGAPORE CHANGI A Fluglinie: 3K Klasse: 00 Flugschein Nummer: BCBHPY Fluggast: D PADMAKUMARAMALLIKAARACH",
17/07/2019,"Reference: AT191980008000010037699"," 63,67","FLYMYA.COM SINGAPORE","69.61 USD COMM.FEE 1.25 Buchungsdatum 17/07/2019 Referenzwechselkurs 1.1152 Entgelt in &#8364; 1,25",
22/07/2019,"Reference: AT192040007000010028850"," 131,02","SCOOT-TIGERAIR SCOOT-TI THAILAND","4,415.00 THB COMM.FEE 2.57 Flugstrecke: BANGKOK Abflug:13/08/19 Von: SINGAPORE CHANGI A Fluglinie: TR Klasse: 00 Flugschein Nummer: WFSCPE Fluggast: DAMITH LAKMAL PADMAKUMARA Buchungsdatum 22/07/2019 Referenzwechselkurs 34.3714 Entgelt in &#8364; 2,57  Flugstrecke: BANGKOK Abflug:13/08/19 Von: SINGAPORE CHANGI A Fluglinie: TR Klasse: 00 Flugschein Nummer: WFSCPE Fluggast: DAMITH LAKMAL PADMAKUMARA",
29/07/2019,"Reference: AT192110007000010029094"," 5,51","GOJEK SINGAPORE","8.20 SGD COMM.FEE 0.11 HAENDLER: TRANSPORTATION SERVICES EINKAUF: d3ccafe3fb634f1ab98 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 30/07/2019 Referenzwechselkurs 1.5185 Entgelt in &#8364; 0,11  HAENDLER: TRANSPORTATION SERVICES EINKAUF: d3ccafe3fb634f1ab98 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
02/08/2019,"Reference: AT192140010000010033630"," 11,08","GOJEK SINGAPORE","16.40 SGD COMM.FEE 0.22 HAENDLER: TRANSPORTATION SERVICES EINKAUF: a457fdfeb9ef4cdb9d8 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 02/08/2019 Referenzwechselkurs 1.5101 Entgelt in &#8364; 0,22  HAENDLER: TRANSPORTATION SERVICES EINKAUF: a457fdfeb9ef4cdb9d8 ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
05/08/2019,"Reference: AT192170008000010014697"," 9,61","GOJEK SINGAPORE","14.30 SGD COMM.FEE 0.19 HAENDLER: TRANSPORTATION SERVICES EINKAUF: f7a1e8a7e9094c0181e ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 Buchungsdatum 05/08/2019 Referenzwechselkurs 1.518 Entgelt in &#8364; 0,19  HAENDLER: TRANSPORTATION SERVICES EINKAUF: f7a1e8a7e9094c0181e ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00 EINKAUF: ANZAHL: 000 BETRAG: .00",
05/08/2019,"Reference: 10000000010724999725900"," -640,82","LASTSCHRIFTEINZUG - VIELEN DANK"," Buchungsdatum 05/08/2019",
06/08/2019,"Reference: AT192180009000010031380"," 1005,55","AIRBNB * HMAKSQHCK2 LONDON"," Buchungsdatum 06/08/2019",
06/08/2019,"Reference: AT192180034000010003054"," 10,89","IPAY88*KLIAEKSPRES KUALA LUMPUR","49.50 MYR COMM.FEE 0.21 S/SE REF: Buchungsdatum 06/08/2019 Referenzwechselkurs 4.6348 Entgelt in &#8364; 0,21  S/SE REF:",
